"DateTime","Temperature","Dew Point","Humidity"
"2023-12-20 13:51:00",42.98,18.79,37.85
"2023-12-20 14:51:00",44.96,19.69,36.47
"2023-12-20 15:51:00",44.96,18.79,35.09
"2023-12-20 16:51:00",44.06,18.79,36.32
"2023-12-20 17:51:00",42.98,20.79,41.19
"2023-12-20 18:51:00",41,22.78,48.34
"2023-12-20 19:51:00",39.92,23.88,52.75
"2023-12-20 20:51:00",39.02,23.88,54.64
"2023-12-20 21:51:00",37.94,24.8,59.18
"2023-12-20 22:51:00",37.04,24.82,61.32
"2023-12-20 23:51:00",37.04,24.82,61.32
"2023-12-21 00:51:00",37.04,24.82,61.32
"2023-12-21 01:51:00",35.96,24.82,63.99
"2023-12-21 02:51:00",35.96,24.82,63.99
"2023-12-21 03:51:00",35.96,24.82,63.99
"2023-12-21 04:51:00",35.96,24.82,63.99
"2023-12-21 05:51:00",35.96,24.82,63.99
"2023-12-21 06:51:00",35.96,24.82,63.99
"2023-12-21 07:51:00",35.96,23.92,61.63
"2023-12-21 08:51:00",37.04,22.82,56.43
"2023-12-21 09:51:00",37.94,22.8,54.47
"2023-12-21 10:51:00",39.92,22.78,50.41
"2023-12-21 11:51:00",41,21.7,46.19
"2023-12-21 12:51:00",42.08,17.71,37.4
"2023-12-21 13:51:00",42.08,17.71,37.4
"2023-12-21 14:51:00",41,12.65,31.29
"2023-12-21 15:51:00",39.92,13.73,34.22
"2023-12-21 16:51:00",39.02,13.73,35.44
"2023-12-21 17:51:00",37.04,15.73,41.78
"2023-12-21 18:51:00",35.06,11.75,37.96
"2023-12-21 19:51:00",33.98,7.79,33.18
"2023-12-21 20:51:00",32,3.63,29.73
"2023-12-21 21:51:00",32,4.71,31.25
"2023-12-21 22:51:00",30.92,7.79,37.54
"2023-12-21 23:51:00",30.02,8.71,40.55
"2023-12-22 03:51:00",28.04,12.7,52.48
"2023-12-22 04:51:00",26.96,12.72,54.87
"2023-12-22 05:51:00",26.06,11.82,54.73
"2023-12-22 06:51:00",24.98,12.74,59.57
"2023-12-22 07:51:00",26.06,12.72,56.95
"2023-12-22 08:51:00",26.96,12.72,54.87
"2023-12-22 09:51:00",28.04,11.8,50.43
"2023-12-22 10:51:00",28.94,11.79,48.6
"2023-12-22 11:51:00",33.08,11.77,41.09
"2023-12-22 12:51:00",33.98,11.77,39.63
"2023-12-22 13:51:00",35.96,11.75,36.63
"2023-12-22 14:51:00",37.04,10.67,33.45
"2023-12-22 15:51:00",37.04,9.77,32.13
"2023-12-22 16:51:00",35.96,6.69,29.2
"2023-12-22 17:51:00",35.96,9.77,33.53
"2023-12-22 18:51:00",35.96,7.79,30.67
"2023-12-22 19:51:00",35.96,7.79,30.67
"2023-12-22 20:51:00",35.96,8.69,31.94
"2023-12-22 21:51:00",35.96,13.75,39.98
"2023-12-22 22:51:00",35.06,17.74,49.24
"2023-12-23 00:51:00",35.06,15.75,45.19
"2023-12-23 01:51:00",35.06,15.75,45.19
"2023-12-23 02:51:00",33.98,17.74,51.4
"2023-12-23 03:51:00",35.06,19.74,53.61
"2023-12-23 04:51:00",33.98,17.74,51.4
"2023-12-23 05:51:00",33.98,18.84,53.85
"2023-12-23 06:51:00",33.98,18.84,53.85
"2023-12-23 07:51:00",35.96,18.82,49.77
"2023-12-23 08:51:00",37.04,20.82,51.9
"2023-12-23 09:51:00",37.94,19.72,47.84
"2023-12-23 10:51:00",39.02,18.81,44.12
"2023-12-23 11:51:00",41,19.71,42.46
"2023-12-23 12:51:00",42.98,18.79,37.85
"2023-12-23 13:51:00",44.06,21.69,41.06
"2023-12-23 14:51:00",42.98,24.78,48.67
"2023-12-23 15:51:00",42.98,25.86,50.9
"2023-12-23 16:51:00",42.08,26.78,54.7
"2023-12-23 17:51:00",42.08,29.88,62.02
"2023-12-23 18:51:00",41,32.97,73.18
"2023-12-23 19:51:00",41,33.89,75.86
"2023-12-23 20:51:00",41,33.89,75.86
"2023-12-23 21:51:00",41,33.89,75.86
"2023-12-23 22:51:00",42.08,34.97,75.97
"2023-12-23 23:51:00",41,33.89,75.86
"2023-12-24 00:51:00",42.08,34.97,75.97
"2023-12-24 01:51:00",42.08,35.87,78.73
"2023-12-24 02:51:00",41,35.89,82.09
"2023-12-24 03:51:00",41,35.89,82.09
"2023-12-24 04:51:00",41,35.89,82.09
"2023-12-24 05:51:00",39.92,35.91,85.6
"2023-12-24 06:51:00",41,36.99,85.67
"2023-12-24 07:51:00",41,36.99,85.67
"2023-12-24 08:51:00",42.98,37.87,82.23
"2023-12-24 09:51:00",42.98,36.97,79.37
"2023-12-24 10:51:00",44.96,37.85,76.24
"2023-12-24 11:51:00",48.02,38.91,70.86
"2023-12-24 12:51:00",48.02,38.91,70.86
"2023-12-24 13:51:00",48.02,38.91,70.86
"2023-12-24 14:51:00",48.02,39.83,73.39
"2023-12-24 15:51:00",48.02,37.81,67.92
"2023-12-24 16:51:00",48.02,37.81,67.92
"2023-12-24 17:51:00",48.02,38.91,70.86
"2023-12-24 18:51:00",48.02,38.91,70.86
"2023-12-24 19:51:00",46.94,39.83,76.43
"2023-12-24 20:51:00",46.94,38.93,73.79
"2023-12-24 21:51:00",46.04,37.83,73.18
"2023-12-24 22:51:00",46.04,38.93,76.34
"2023-12-24 23:51:00",46.04,39.85,79.07
"2023-12-25 00:51:00",46.04,39.85,79.07
"2023-12-25 01:51:00",44.96,38.95,79.54
"2023-12-25 02:51:00",44.96,39.85,82.38
"2023-12-25 04:51:00",44.06,39.87,85.25
"2023-12-25 05:51:00",42.98,39.88,88.85
"2023-12-25 06:51:00",44.06,40.96,88.9
"2023-12-25 07:51:00",44.06,39.87,85.25
"2023-12-25 08:51:00",44.06,40.96,88.9
"2023-12-25 09:51:00",46.04,40.95,82.46
"2023-12-25 10:51:00",46.94,42.03,83.1
"2023-12-25 11:51:00",48.02,42.01,79.79
"2023-12-25 12:51:00",48.92,42.91,79.86
"2023-12-25 13:51:00",48.92,42.91,79.86
"2023-12-25 14:51:00",48.92,42.91,79.86
"2023-12-25 15:51:00",48.92,42.91,79.86
"2023-12-25 16:51:00",48.02,42.93,82.6
"2023-12-25 17:51:00",48.02,42.93,82.6
"2023-12-25 18:51:00",46.94,42.93,86.02
"2023-12-25 19:51:00",46.04,42.94,88.99
"2023-12-25 20:51:00",46.04,42.03,85.97
"2023-12-25 21:51:00",46.04,42.94,88.99
"2023-12-25 22:51:00",44.96,42.96,92.72
"2023-12-25 23:51:00",44.06,40.96,88.9
"2023-12-26 00:51:00",44.06,40.96,88.9
"2023-12-26 01:51:00",44.06,42.06,92.69
"2023-12-26 02:51:00",44.96,42.04,89.56
"2023-12-26 03:51:00",46.04,42.94,88.99
"2023-12-26 04:51:00",46.04,42.94,88.99
"2023-12-26 05:51:00",46.04,42.94,88.99
"2023-12-26 06:51:00",46.04,42.94,88.99
"2023-12-26 07:51:00",46.04,42.94,88.99
"2023-12-26 08:51:00",46.94,42.03,83.1
"2023-12-26 09:51:00",48.02,42.01,79.79
"2023-12-26 10:51:00",48.02,42.01,79.79
"2023-12-26 11:51:00",48.02,42.01,79.79
"2023-12-26 12:51:00",48.92,42.01,77.15
"2023-12-26 13:51:00",51.08,42.89,73.7
"2023-12-26 14:51:00",50,41.99,74.1
"2023-12-26 15:51:00",50,41.99,74.1
"2023-12-26 16:51:00",46.94,40.93,79.7
"2023-12-26 17:51:00",46.94,42.03,83.1
"2023-12-26 18:51:00",46.04,42.03,85.97
"2023-12-26 19:51:00",46.04,42.94,88.99
"2023-12-26 20:51:00",46.04,42.03,85.97
"2023-12-26 21:51:00",46.04,42.03,85.97
"2023-12-26 22:51:00",46.04,42.03,85.97
"2023-12-26 23:51:00",44.96,40.95,85.9
"2023-12-27 00:51:00",46.04,40.95,82.46
"2023-12-27 01:51:00",44.96,40.95,85.9
"2023-12-27 02:51:00",46.04,40.95,82.46
"2023-12-27 03:51:00",44.96,40.95,85.9
"2023-12-27 04:51:00",44.96,42.04,89.56
"2023-12-27 05:51:00",46.04,42.03,85.97
"2023-12-27 06:51:00",46.04,42.94,88.99
"2023-12-27 07:51:00",44.96,42.04,89.56
"2023-12-27 08:51:00",46.04,42.03,85.97
"2023-12-27 09:51:00",46.04,42.03,85.97
"2023-12-27 10:51:00",46.04,42.03,85.97
"2023-12-27 11:51:00",46.94,44.02,89.65
"2023-12-27 12:51:00",48.02,44.01,86.08
"2023-12-27 13:51:00",46.94,42.93,86.02
"2023-12-27 14:51:00",46.94,42.03,83.1
"2023-12-27 15:51:00",46.94,42.93,86.02
"2023-12-27 16:51:00",46.94,42.93,86.02
"2023-12-27 17:51:00",46.94,44.02,89.65
"2023-12-27 19:51:00",48.02,44.92,89.09
"2023-12-27 20:51:00",48.02,44.92,89.09
"2023-12-27 21:51:00",48.02,46.02,92.81
"2023-12-27 22:51:00",48.92,46.92,92.84
"2023-12-27 23:51:00",50,46.9,89.18
"2023-12-28 00:51:00",50,46.9,89.18
"2023-12-28 01:51:00",50,46.9,89.18
"2023-12-28 02:51:00",50,46.9,89.18
"2023-12-28 03:51:00",50,46.9,89.18
"2023-12-28 04:51:00",50,46.9,89.18
"2023-12-28 05:51:00",50,48,92.87
"2023-12-28 06:51:00",51.08,47.98,89.23
"2023-12-28 07:51:00",51.08,47.98,89.23
"2023-12-28 08:51:00",51.08,47.98,89.23
"2023-12-28 09:51:00",51.08,48.9,92.29
"2023-12-28 10:51:00",53.06,49.96,89.32
"2023-12-28 11:51:00",53.96,49.96,86.42
"2023-12-28 12:51:00",55.04,51.04,86.49
"2023-12-28 13:51:00",53.96,51.04,89.96
"2023-12-28 14:51:00",53.06,49.96,89.32
"2023-12-28 15:51:00",51.98,49.98,92.94
"2023-12-28 16:51:00",51.98,48.88,89.27
"2023-12-28 17:51:00",51.08,48.9,92.29
"2023-12-28 18:51:00",50,48,92.87
"2023-12-28 19:51:00",50,48,92.87
"2023-12-28 20:51:00",50,48,92.87
"2023-12-28 21:51:00",48.92,46.92,92.84
"2023-12-28 22:51:00",48.92,46.92,92.84
"2023-12-28 23:51:00",48.92,46,89.74
"2023-12-29 00:51:00",48.02,44.92,89.09
"2023-12-29 01:51:00",48.02,46.02,92.81
"2023-12-29 02:48:00",48.02,46.02,92.81
"2023-12-29 04:51:00",48.02,46.02,92.81
"2023-12-29 05:51:00",48.02,46.02,92.81
"2023-12-29 06:51:00",48.02,46.02,92.81
"2023-12-29 07:51:00",48.92,46.92,92.84
"2023-12-29 08:51:00",50,45.99,86.2
"2023-12-29 09:51:00",51.08,44.89,79.49
"2023-12-29 10:51:00",51.98,43.97,74.3
"2023-12-29 11:51:00",53.06,42.87,68.52
"2023-12-29 12:51:00",53.96,42.87,66.3
"2023-12-29 13:51:00",55.04,42.87,63.74
"2023-12-29 14:51:00",53.96,40.87,61.43
"2023-12-29 15:51:00",51.98,37.8,58.63
"2023-12-29 16:51:00",51.08,40.89,68.29
"2023-12-29 17:51:00",50,40.91,71.08
"2023-12-29 18:51:00",48.92,39.81,70.96
"2023-12-29 19:51:00",48.92,39.81,70.96
"2023-12-29 20:51:00",46.94,40.93,79.7
"2023-12-29 21:51:00",46.94,37.83,70.74
"2023-12-29 22:51:00",46.94,35.83,65.42
"2023-12-29 23:51:00",46.94,35.83,65.42
"2023-12-30 00:51:00",46.04,35.83,67.68
"2023-12-30 01:51:00",44.96,33.85,65.17
"2023-12-30 02:51:00",44.06,32.94,65.05
"2023-12-30 03:51:00",42.08,31.87,67.2
"2023-12-30 04:51:00",41,30.79,67.07
"2023-12-30 05:51:00",39.92,29.89,67.43
"2023-12-30 06:51:00",39.02,28.8,66.82
"2023-12-30 07:51:00",39.92,28.8,64.52
"2023-12-30 08:51:00",39.92,27.88,62.18
"2023-12-30 09:51:00",41,27.88,59.62
"2023-12-30 10:51:00",42.98,28.76,57.32
"2023-12-30 11:51:00",44.06,29.86,57.48
"2023-12-30 12:51:00",44.06,31.86,62.29
"2023-12-30 13:51:00",44.96,31.86,60.19
"2023-12-30 15:51:00",46.04,32.94,60.34
"2023-12-30 16:51:00",44.96,32.94,62.86
"2023-12-30 17:51:00",44.96,32.94,62.86
"2023-12-30 18:51:00",44.06,31.86,62.29
"2023-12-30 19:51:00",42.98,29.86,59.91
"2023-12-30 20:51:00",42.08,25.86,52.7
"2023-12-30 21:51:00",41,25.88,54.94
"2023-12-30 22:51:00",39.92,26.8,59.47
"2023-12-30 23:51:00",39.92,26.8,59.47
"2023-12-31 00:51:00",39.92,26.8,59.47
"2023-12-31 01:51:00",41,24.78,52.53
"2023-12-31 02:51:00",41,23.88,50.59
"2023-12-31 03:51:00",39.92,23.88,52.75
"2023-12-31 04:51:00",39.92,22.78,50.41
"2023-12-31 05:51:00",39.92,22.78,50.41
"2023-12-31 06:51:00",39.02,22.8,52.21
"2023-12-31 07:51:00",39.92,22.78,50.41
"2023-12-31 08:51:00",41,23.88,50.59
"2023-12-31 09:51:00",42.08,24.78,50.38
"2023-12-31 10:51:00",42.08,23.86,48.52
"2023-12-31 11:51:00",42.98,23.86,46.87
"2023-12-31 12:51:00",42.98,23.86,46.87
"2023-12-31 14:51:00",42.98,23.86,46.87
"2023-12-31 15:51:00",42.98,23.86,46.87
"2023-12-31 16:51:00",42.98,23.86,46.87
"2023-12-31 17:51:00",42.98,23.86,46.87
"2023-12-31 18:51:00",42.98,23.86,46.87
"2023-12-31 19:51:00",42.98,23.86,46.87
"2023-12-31 20:51:00",42.08,25.86,52.7
"2023-12-31 21:51:00",42.98,26.78,52.84
"2023-12-31 22:51:00",42.98,26.78,52.84
"2023-12-31 23:51:00",42.98,26.78,52.84
"2024-01-01 00:51:00",42.08,26.78,54.7
"2024-01-01 01:51:00",42.08,27.86,57.19
"2024-01-01 02:51:00",41,27.88,59.62
"2024-01-01 03:51:00",41,28.78,61.87
"2024-01-01 04:51:00",39.92,29.89,67.43
"2024-01-01 05:51:00",41,29.88,64.66
"2024-01-01 06:51:00",39.02,32.99,79.03
"2024-01-01 07:51:00",39.02,33.91,81.94
"2024-01-01 08:51:00",39.92,33.89,79.11
"2024-01-01 09:51:00",41,32.97,73.18
"2024-01-01 10:51:00",42.98,32.95,67.8
"2024-01-01 11:51:00",44.96,31.86,60.19
"2024-01-01 12:51:00",46.04,31.84,57.77
"2024-01-01 13:51:00",44.96,29.84,55.54
"2024-01-01 14:51:00",46.04,29.84,53.31
"2024-01-01 15:51:00",46.04,29.84,53.31
"2024-01-01 16:51:00",44.96,29.84,55.54
"2024-01-01 17:51:00",42.98,27.86,55.24
"2024-01-01 18:51:00",42.08,27.86,57.19
"2024-01-01 19:51:00",41,26.78,57.03
"2024-01-01 20:51:00",39.92,26.8,59.47
"2024-01-01 21:51:00",37.94,25.9,61.9
"2024-01-01 22:51:00",37.04,25.9,64.13
"2024-01-01 23:51:00",35.06,24.84,66.32
"2024-01-02 00:51:00",33.98,23.94,66.68
"2024-01-02 01:51:00",32,21.78,65.92
"2024-01-02 02:51:00",30.92,21.78,68.87
"2024-01-02 03:51:00",30.92,19.78,63.31
"2024-01-02 04:51:00",30.02,18.88,63.18
"2024-01-02 05:51:00",30.02,18.88,63.18
"2024-01-02 06:51:00",28.94,18.88,66.03
"2024-01-02 08:51:00",30.02,18.88,63.18
"2024-01-02 09:51:00",32,18.86,58.31
"2024-01-02 10:51:00",33.98,18.84,53.85
"2024-01-02 11:51:00",37.94,19.72,47.84
"2024-01-02 12:51:00",39.02,19.71,45.86
"2024-01-02 13:51:00",41,20.79,44.46
"2024-01-02 14:51:00",42.08,19.71,40.72
"2024-01-02 15:51:00",42.08,19.71,40.72
"2024-01-02 16:51:00",41,20.79,44.46
"2024-01-02 17:51:00",41,20.79,44.46
"2024-01-02 18:51:00",41,20.79,44.46
"2024-01-02 19:51:00",41,21.7,46.19
"2024-01-02 20:51:00",39.92,21.7,48.17
"2024-01-02 21:51:00",39.92,21.7,48.17
"2024-01-02 22:51:00",39.02,21.7,49.89
"2024-01-02 23:51:00",37.94,21.72,52.04
"2024-01-03 00:51:00",37.04,22.82,56.43
"2024-01-03 01:51:00",35.96,23.92,61.63
"2024-01-03 02:51:00",35.06,23.92,63.87
"2024-01-03 03:51:00",35.06,23.92,63.87
"2024-01-03 04:51:00",33.98,23.94,66.68
"2024-01-03 05:51:00",35.06,23.92,63.87
"2024-01-03 06:51:00",35.06,23.92,63.87
"2024-01-03 07:51:00",35.06,23.92,63.87
"2024-01-03 08:51:00",35.96,23.92,61.63
"2024-01-03 09:51:00",37.04,23.9,59.05
"2024-01-03 10:51:00",39.92,23.88,52.75
"2024-01-03 11:51:00",41,23.88,50.59
"2024-01-03 12:51:00",42.98,24.78,48.67
"2024-01-03 13:51:00",42.98,24.78,48.67
"2024-01-03 14:51:00",42.08,24.78,50.38
"2024-01-03 15:51:00",41,24.78,52.53
"2024-01-03 16:51:00",39.92,24.8,54.78
"2024-01-03 17:51:00",39.92,24.8,54.78
"2024-01-03 18:51:00",39.92,24.8,54.78
"2024-01-03 19:51:00",39.92,24.8,54.78
"2024-01-03 20:51:00",39.92,24.8,54.78
"2024-01-03 21:51:00",39.92,23.88,52.75
"2024-01-03 22:51:00",39.92,24.8,54.78
"2024-01-03 23:51:00",39.02,24.8,56.73
"2024-01-04 00:51:00",39.02,24.8,56.73
"2024-01-04 01:51:00",39.02,24.8,56.73
"2024-01-04 02:51:00",39.02,24.8,56.73
"2024-01-04 03:51:00",39.92,25.88,57.29
"2024-01-04 04:51:00",39.92,25.88,57.29
"2024-01-04 05:51:00",39.92,25.88,57.29
"2024-01-04 06:51:00",39.02,26.8,61.59
"2024-01-04 07:51:00",39.02,27.9,64.4
"2024-01-04 08:51:00",39.92,26.8,59.47
"2024-01-04 09:51:00",39.92,26.8,59.47
"2024-01-04 10:51:00",41,27.88,59.62
"2024-01-04 11:51:00",42.98,26.78,52.84
"2024-01-04 12:51:00",44.06,24.76,46.7
"2024-01-04 13:51:00",44.06,21.69,41.06
"2024-01-04 14:51:00",42.98,18.79,37.85
"2024-01-04 15:51:00",41,18.81,40.85
"2024-01-04 16:51:00",39.02,15.73,38.65
"2024-01-04 17:51:00",37.04,14.83,40.17
"2024-01-04 18:51:00",35.06,12.67,39.51
"2024-01-04 19:51:00",33.98,10.67,37.77
"2024-01-04 20:51:00",32,9.79,39.29
"2024-01-04 21:51:00",30.92,9.79,41.04
"2024-01-04 22:51:00",28.94,10.71,46.32
"2024-01-04 23:51:00",28.94,11.79,48.6
"2024-01-05 00:51:00",28.04,10.71,48.06
"2024-01-05 01:51:00",26.96,10.72,50.25
"2024-01-05 02:51:00",26.06,11.82,54.73
"2024-01-05 03:51:00",26.06,11.82,54.73
"2024-01-05 04:51:00",26.96,11.8,52.72
"2024-01-05 05:51:00",26.96,12.72,54.87
"2024-01-05 06:51:00",26.96,12.72,54.87
"2024-01-05 07:51:00",26.96,12.72,54.87
"2024-01-05 08:51:00",28.04,12.7,52.48
"2024-01-05 09:51:00",30.02,11.79,46.5
"2024-01-05 10:51:00",32,11.77,42.92
"2024-01-05 11:51:00",33.98,12.67,41.25
"2024-01-05 12:51:00",37.04,13.75,38.31
"2024-01-05 13:51:00",35.96,12.67,38.12
"2024-01-05 14:51:00",37.04,14.83,40.17
"2024-01-05 15:51:00",37.04,14.83,40.17
"2024-01-05 16:51:00",35.96,14.83,41.92
"2024-01-05 17:51:00",35.96,14.83,41.92
"2024-01-05 18:51:00",35.96,15.75,43.6
"2024-01-05 19:51:00",35.06,16.83,47.36
"2024-01-05 20:51:00",35.06,17.74,49.24
"2024-01-05 21:51:00",33.98,17.74,51.4
"2024-01-05 22:51:00",33.08,17.74,53.29
"2024-01-05 23:51:00",33.08,17.74,53.29
"2024-01-06 00:51:00",33.08,17.74,53.29
"2024-01-06 01:51:00",32,17.76,55.66
"2024-01-06 02:51:00",33.08,17.74,53.29
"2024-01-06 03:51:00",32,17.76,55.66
"2024-01-06 04:51:00",32,17.76,55.66
"2024-01-06 05:51:00",32,17.76,55.66
"2024-01-06 06:51:00",32,18.86,58.31
"2024-01-06 07:51:00",33.08,19.76,58.02
"2024-01-06 08:51:00",33.98,21.74,60.88
"2024-01-06 09:51:00",35.06,20.82,56.13
"2024-01-06 10:51:00",35.96,21.74,56.27
"2024-01-06 11:51:00",35.96,21.74,56.27
"2024-01-06 12:51:00",37.04,22.82,56.43
"2024-01-06 13:51:00",37.04,23.9,59.05
"2024-01-06 14:51:00",37.04,24.82,61.32
"2024-01-06 15:51:00",35.06,28.85,78.11
"2024-01-06 16:51:00",33.98,30.87,88.4
"2024-01-06 17:51:00",35.06,31.95,88.46
"2024-01-06 18:51:00",35.06,31.95,88.46
"2024-01-06 19:51:00",35.06,31.95,88.46
"2024-01-06 20:51:00",35.96,33.04,89.15
"2024-01-06 21:51:00",35.96,33.04,89.15
"2024-01-06 22:51:00",35.96,33.04,89.15
"2024-01-06 23:51:00",35.96,33.04,89.15
"2024-01-07 00:51:00",35.96,33.04,89.15
"2024-01-07 01:51:00",35.06,31.95,88.46
"2024-01-07 02:51:00",35.96,33.04,89.15
"2024-01-07 03:51:00",35.96,33.94,92.42
"2024-01-07 04:51:00",37.04,33.93,88.56
"2024-01-07 05:51:00",37.04,33.93,88.56
"2024-01-07 06:51:00",37.04,33.93,88.56
"2024-01-07 07:51:00",37.04,33.93,88.56
"2024-01-07 08:51:00",37.04,33.93,88.56
"2024-01-07 09:51:00",37.04,33.93,88.56
"2024-01-07 10:51:00",37.04,33.03,85.42
"2024-01-07 11:51:00",33.98,31.96,92.35
"2024-01-07 12:51:00",35.96,33.04,89.15
"2024-01-07 13:51:00",37.04,33.03,85.42
"2024-01-07 14:51:00",37.94,31.91,78.94
"2024-01-07 15:51:00",37.04,28.81,72.22
"2024-01-07 16:51:00",37.04,29.91,75.48
"2024-01-07 17:51:00",35.96,30.85,81.7
"2024-01-07 18:51:00",35.96,29.93,78.77
"2024-01-07 19:51:00",35.96,28.83,75.37
"2024-01-07 20:51:00",35.96,25.92,66.93
"2024-01-07 21:51:00",35.96,24.82,63.99
"2024-01-07 22:51:00",37.04,25.9,64.13
"2024-01-07 23:51:00",37.04,25.9,64.13
"2024-01-08 00:51:00",35.96,24.82,63.99
"2024-01-08 01:51:00",37.04,25.9,64.13
"2024-01-08 02:51:00",37.04,25.9,64.13
"2024-01-08 03:51:00",37.04,23.9,59.05
"2024-01-08 04:51:00",37.04,22.82,56.43
"2024-01-08 05:51:00",37.04,21.72,53.92
"2024-01-08 06:51:00",37.04,22.82,56.43
"2024-01-08 07:51:00",37.04,23.9,59.05
"2024-01-08 08:51:00",37.94,23.9,57
"2024-01-08 09:51:00",39.02,22.8,52.21
"2024-01-08 10:51:00",41,22.78,48.34
"2024-01-08 11:51:00",44.06,21.69,41.06
"2024-01-08 12:51:00",44.06,21.69,41.06
"2024-01-08 13:51:00",44.06,21.69,41.06
"2024-01-08 14:51:00",44.06,21.69,41.06
"2024-01-08 15:51:00",42.98,22.78,44.79
"2024-01-08 16:51:00",42.08,22.78,46.37
"2024-01-08 17:51:00",41,22.78,48.34
"2024-01-08 18:51:00",41,22.78,48.34
"2024-01-08 19:51:00",41,22.78,48.34
"2024-01-08 20:51:00",39.92,23.88,52.75
"2024-01-08 21:51:00",39.02,22.8,52.21
"2024-01-08 22:51:00",39.02,23.88,54.64
"2024-01-08 23:51:00",37.94,22.8,54.47
"2024-01-09 00:51:00",37.94,23.9,57
"2024-01-09 01:51:00",37.04,25.9,64.13
"2024-01-09 02:51:00",37.94,24.8,59.18
"2024-01-09 03:51:00",37.94,26.8,64.25
"2024-01-09 04:51:00",39.02,24.8,56.73
"2024-01-09 05:51:00",39.92,25.88,57.29
"2024-01-09 06:51:00",39.92,26.8,59.47
"2024-01-09 07:51:00",39.92,28.8,64.52
"2024-01-09 08:51:00",42.08,29.88,62.02
"2024-01-09 09:51:00",44.06,30.76,59.62
"2024-01-09 10:51:00",44.06,31.86,62.29
"2024-01-09 11:51:00",42.98,35.87,76.05
"2024-01-09 12:51:00",42.98,36.97,79.37
"2024-01-09 13:51:00",42.98,37.87,82.23
"2024-01-09 14:51:00",44.06,39.87,85.25
"2024-01-09 15:51:00",44.96,42.04,89.56
"2024-01-09 16:51:00",46.94,42.93,86.02
"2024-01-09 17:51:00",48.92,44.91,86.14
"2024-01-09 18:51:00",51.08,47.98,89.23
"2024-01-09 19:51:00",51.98,48.88,89.27
"2024-01-09 20:51:00",53.06,51.06,92.97
"2024-01-09 21:51:00",53.96,51.96,93
"2024-01-09 22:51:00",55.94,53.02,90.04
"2024-01-09 23:47:00",55.94,53.02,90.04
"2024-01-10 00:51:00",55.94,53.02,90.04
"2024-01-10 01:51:00",53.96,51.96,93
"2024-01-10 02:51:00",55.04,53.04,93.03
"2024-01-10 03:51:00",55.94,53.02,90.04
"2024-01-10 04:51:00",57.02,51.94,83.23
"2024-01-10 05:51:00",51.98,39.79,63.34
"2024-01-10 06:51:00",51.08,36.9,58.5
"2024-01-10 07:51:00",50,34.92,56.3
"2024-01-10 08:51:00",48.92,33.82,56.14
"2024-01-10 09:51:00",48.92,28.74,45.78
"2024-01-10 10:51:00",48.92,29.82,47.84
"2024-01-10 12:51:00",50,26.74,40.53
"2024-01-10 13:51:00",48.02,26.74,43.64
"2024-01-10 14:51:00",48.02,26.74,43.64
"2024-01-10 15:51:00",48.02,26.74,43.64
"2024-01-10 16:51:00",48.02,27.84,45.63
"2024-01-10 17:51:00",48.02,26.74,43.64
"2024-01-10 18:51:00",46.94,27.84,47.52
"2024-01-10 19:51:00",46.94,27.84,47.52
"2024-01-10 20:51:00",46.04,26.76,47.02
"2024-01-10 21:51:00",44.96,26.76,48.99
"2024-01-10 22:51:00",44.96,26.76,48.99
"2024-01-10 23:51:00",44.06,26.76,50.7
"2024-01-11 00:51:00",44.06,26.76,50.7
"2024-01-11 01:51:00",44.06,27.86,53.01
"2024-01-11 02:51:00",42.98,25.86,50.9
"2024-01-11 03:51:00",42.98,25.86,50.9
"2024-01-11 04:51:00",42.98,23.86,46.87
"2024-01-11 05:51:00",42.08,24.78,50.38
"2024-01-11 06:51:00",41,24.78,52.53
"2024-01-11 07:51:00",41,24.78,52.53
"2024-01-11 08:51:00",42.08,23.86,48.52
"2024-01-11 09:51:00",42.98,22.78,44.79
"2024-01-11 10:51:00",42.98,23.86,46.87
"2024-01-11 11:51:00",42.08,23.86,48.52
"2024-01-11 12:51:00",44.06,24.76,46.7
"2024-01-11 13:51:00",44.96,23.86,43.46
"2024-01-11 14:51:00",44.96,24.76,45.12
"2024-01-11 15:51:00",46.04,24.76,43.31
"2024-01-11 16:51:00",46.04,24.76,43.31
"2024-01-11 17:51:00",46.04,24.76,43.31
"2024-01-11 18:51:00",46.04,26.76,47.02
"2024-01-11 19:51:00",46.04,27.84,49.16
"2024-01-11 20:51:00",46.04,27.84,49.16
"2024-01-11 21:51:00",46.04,27.84,49.16
"2024-01-11 22:51:00",44.96,28.76,53.15
"2024-01-11 23:51:00",44.06,27.86,53.01
"2024-01-12 00:51:00",42.98,28.76,57.32
"2024-01-12 01:51:00",42.98,28.76,57.32
"2024-01-12 02:51:00",42.98,27.86,55.24
"2024-01-12 03:51:00",42.08,27.86,57.19
"2024-01-12 04:51:00",41,27.88,59.62
"2024-01-12 05:51:00",41,26.78,57.03
"2024-01-12 06:51:00",41,26.78,57.03
"2024-01-12 07:51:00",41,26.78,57.03
"2024-01-12 08:51:00",42.08,26.78,54.7
"2024-01-12 09:51:00",42.98,26.78,52.84
"2024-01-12 10:51:00",44.96,26.76,48.99
"2024-01-12 11:51:00",48.02,26.74,43.64
"2024-01-12 12:51:00",48.92,26.76,42.2
"2024-01-12 13:51:00",50,25.84,39.05
"2024-01-12 14:51:00",48.02,26.74,43.64
